sku,brand,name,category,volume,country,purchase_price,retail_price,my_retail,selected,source_sheet,source_row
LOT-0060,Lothmann,LOTHMANN Крем DAY CREAM NUTRI - FLUIDE 150 мл,LEAVE IN Незмивний догляд,150 ml,Germany,865,1730,1557,no,PRICE_LOTHMANN_CLEAN,61
LOT-0061,Lothmann,LOTHMANN Олія ABSOLUT OIL 150 мл,LEAVE IN Незмивний догляд,150 ml,Germany,1005,2010,1809,no,PRICE_LOTHMANN_CLEAN,62
LOT-0062,Lothmann,LOTHMANN Сироватка SUBLIMATEUR SERUM 50 мл,LEAVE IN Незмивний догляд,50 ml,Germany,1015,2030,1827,no,PRICE_LOTHMANN_CLEAN,63
LOT-0063,Lothmann,LOTHMANN Сухий шампунь GLAM REFRESH DRY 150 мл,LEAVE IN Незмивний догляд,150 ml,Germany,715,1430,1287,no,PRICE_LOTHMANN_CLEAN,64
LOT-0064,Lothmann,LOTHMANN Віск блиск CIRE SHINE100 мл,SHOOTING Стайлінг,100 ml,Germany,450,900,810,no,PRICE_LOTHMANN_CLEAN,65
LOT-0065,Lothmann,LOTHMANN Віск матовий CIRE MATIX 100 мл,SHOOTING Стайлінг,100 ml,Germany,520,1040,936,no,PRICE_LOTHMANN_CLEAN,66
LOT-0066,Lothmann,LOTHMANN Гель GLAM FIBER 200 мл,SHOOTING Стайлінг,200 ml,Germany,755,1510,1359,no,PRICE_LOTHMANN_CLEAN,67
LOT-0067,Lothmann,LOTHMANN Гумка CIRE GUM 100 мл,SHOOTING Стайлінг,100 ml,Germany,640,1280,1152,no,PRICE_LOTHMANN_CLEAN,68
LOT-0068,Lothmann,LOTHMANN Крем CIRE CREAM PUFF 100 мл,SHOOTING Стайлінг,100 ml,Germany,640,1280,1152,no,PRICE_LOTHMANN_CLEAN,69
LOT-0069,Lothmann,LOTHMANN Лак LAQUE AERO FIX 300 мл,SHOOTING Стайлінг,300 ml,Germany,455,910,819,no,PRICE_LOTHMANN_CLEAN,70
LOT-0070,Lothmann,LOTHMANN Лак LAQUE AERO FIX STRONG 300 мл,SHOOTING Стайлінг,300 ml,Germany,640,1280,1152,no,PRICE_LOTHMANN_CLEAN,71
LOT-0071,Lothmann,LOTHMANN Мусс MOUSSE STYLING 400 мл,SHOOTING Стайлінг,400 ml,Germany,965,1930,1737,no,PRICE_LOTHMANN_CLEAN,72
LOT-0072,Lothmann,LOTHMANN Спрей SPRAY TEXTUR 250 мл,SHOOTING Стайлінг,250 ml,Germany,685,1370,1233,no,PRICE_LOTHMANN_CLEAN,73
LOT-0073,Lothmann,LOTHMANN Спрей AERO SPRAY COLOR LIGHT 250 мл,SHOOTING Стайлінг,250 ml,Germany,495,990,891,no,PRICE_LOTHMANN_CLEAN,74
LOT-0074,Lothmann,LOTHMANN Спрей AERO SPRAY STRONG 250 мл,SHOOTING Стайлінг,250 ml,Germany,595,1190,1071,no,PRICE_LOTHMANN_CLEAN,75
LOT-0075,Lothmann,LOTHMANN Спрей AERO SPRAY MEDIUM 250 мл,SHOOTING Стайлінг,250 ml,Germany,535,1070,963,no,PRICE_LOTHMANN_CLEAN,76
LOT-0076,Lothmann,LOTHMANN Спрей-блиск SPRAY GLOSS 150 мл,SHOOTING Стайлінг,150 ml,Germany,715,1430,1287,no,PRICE_LOTHMANN_CLEAN,77
LOT-0077,Lothmann,LOTHMANN Спрей-термозахист WONDER PROTECT 200 мл NEW!!!,SHOOTING Стайлінг,200 ml,Germany,1055,2110,1899,no,PRICE_LOTHMANN_CLEAN,78
LOT-0078,Lothmann,LOTHMANN Гель мужской GEL STRONG SHOOTINH EGO 200 мл,EGO Чоловіча серія,200 ml,Germany,755,1510,1359,no,PRICE_LOTHMANN_CLEAN,79
LOT-0079,Lothmann,LOTHMANN Шампунь COOL SHAMPOO EGO 250 мл,EGO Чоловіча серія,250 ml,Germany,515,1030,927,no,PRICE_LOTHMANN_CLEAN,80
LOT-0080,Lothmann,LOTHMANN Кондиціонер SUNVIBES 250 мл,SUN VIBES Захист від сонця,250 ml,Germany,663,862,862,no,PRICE_LOTHMANN_CLEAN,81
LOT-0081,Lothmann,LOTHMANN Спрей захисний PROTECTIVE OIL SUNVIBES 150 мл,SUN VIBES Захист від сонця,150 ml,Germany,785,1021,1021,no,PRICE_LOTHMANN_CLEAN,82
LOT-0082,Lothmann,LOTHMANN Спрей освітлюючий SUNVIBES 100 мл,SUN VIBES Захист від сонця,100 ml,Germany,680,884,884,no,PRICE_LOTHMANN_CLEAN,83
LOT-0083,Lothmann,LOTHMANN Спрей парфумований SUNVIBES 250мл,SUN VIBES Захист від сонця,250 ml,Germany,1135,1476,1476,no,PRICE_LOTHMANN_CLEAN,84
LOT-0084,Lothmann,LOTHMANN Спрей сольовий SUNVIBES 150 мл,SUN VIBES Захист від сонця,150 ml,Germany,545,709,709,no,PRICE_LOTHMANN_CLEAN,85
LOT-0085,Lothmann,LOTHMANN Шампунь 2IN1 SUNVIBES 250 мл,SUN VIBES Захист від сонця,250 ml,Germany,540,702,702,no,PRICE_LOTHMANN_CLEAN,86
LOV-0001,Lovien Essential,LOVIEN Стійка крем-фарба LOVIN COLOR 100 мл,,100 ml,Italy,180,306,306,no,PRICE_LOVIEN_CLEAN,2
LOV-0002,Lovien Essential,Lovien Окисник 10 Vol 3% 1000 мл,Окислювачі 1000мл,1000 ml,Italy,215,366,366,no,PRICE_LOVIEN_CLEAN,3
LOV-0003,Lovien Essential,Lovien Окисник 20 Vol 6% 1000 мл,Окислювачі 1000мл,1000 ml,Italy,215,366,366,no,PRICE_LOVIEN_CLEAN,4
LOV-0004,Lovien Essential,Lovien Окисник 30 Vol 9% 1000 мл,Окислювачі 1000мл,1000 ml,Italy,215,366,366,no,PRICE_LOVIEN_CLEAN,5
LOV-0005,Lovien Essential,Lovien Окисник 40 Vol 12% 1000 мл,Окислювачі 1000мл,1000 ml,Italy,215,366,366,no,PRICE_LOVIEN_CLEAN,6
LOV-0006,Lovien Essential,Lovien Окисник 10 Vol 3% 150 мл,Окислювачі 150мл,150 ml,Italy,110,187,187,no,PRICE_LOVIEN_CLEAN,7
LOV-0007,Lovien Essential,Lovien Окисник 20 Vol 6 % 150 мл,Окислювачі 150мл,150 ml,Italy,110,187,187,no,PRICE_LOVIEN_CLEAN,8
LOV-0008,Lovien Essential,Lovien Окисник 30 Vol 9 % 150 мл,Окислювачі 150мл,150 ml,Italy,110,187,187,no,PRICE_LOVIEN_CLEAN,9
LOV-0009,Lovien Essential,Lovien Окисник 40 Vol 12% 150 мл,Окислювачі 150мл,150 ml,Italy,110,187,187,no,PRICE_LOVIEN_CLEAN,10
LOV-0010,Lovien Essential,Lovien Пудра знебарвлююча 50 гр,Засоби для знебарвлення,50 g,Italy,120,204,204,no,PRICE_LOVIEN_CLEAN,11
LOV-0011,Lovien Essential,Lovien Пудра знебарвлююча 400 гр,Засоби для знебарвлення,400 g,Italy,420,714,714,no,PRICE_LOVIEN_CLEAN,12
LOV-0012,Lovien Essential,Lovien Масло універсальне Multi Use Professional Oil 250 мл,Спеціальні засоби,250 ml,Italy,811,1379,1379,no,PRICE_LOVIEN_CLEAN,13
LOV-0013,Lovien Essential,Lovien Ампули для пошкодженного волосся MINERAL OIL сonditioner 10*10 мл,"Шампуні, кондиціонери, лікування волосся",10 ml,Italy,710,1207,1207,no,PRICE_LOVIEN_CLEAN,14
LOV-0014,Lovien Essential,Lovien Ампули проти випадіння VITADEXIL 7*8 мл,"Шампуні, кондиціонери, лікування волосся",8 ml,Italy,770,1309,1309,no,PRICE_LOVIEN_CLEAN,15
LOV-0015,Lovien Essential,Lovien Ампула ШТУКА !!! MINERAL OIL сonditioner 10*10 мл,"Шампуні, кондиціонери, лікування волосся",10 ml,Italy,85,145,145,no,PRICE_LOVIEN_CLEAN,16
LOV-0016,Lovien Essential,Lovien Двофазний кондиціонер Conditioner BI-PHASIC 250 мл,"Шампуні, кондиціонери, лікування волосся",250 ml,Italy,405,689,689,no,PRICE_LOVIEN_CLEAN,17
LOV-0017,Lovien Essential,Lovien Кондиціонер BAMBOO 150 мл,"Шампуні, кондиціонери, лікування волосся",150 ml,Italy,180,300,300,no,PRICE_LOVIEN_CLEAN,18
LOV-0018,Lovien Essential,Lovien Маска Repair therapy mask 1000 мл,"Шампуні, кондиціонери, лікування волосся",1000 ml,Italy,600,1020,1020,yes,PRICE_LOVIEN_CLEAN,19
LOV-0019,Lovien Essential,Lovien Маска Repair therapy mask 150 мл,"Шампуні, кондиціонери, лікування волосся",150 ml,Italy,180,300,300,no,PRICE_LOVIEN_CLEAN,20
LOV-0020,Lovien Essential,Lovien Маска Repair therapy mask 250 мл,"Шампуні, кондиціонери, лікування волосся",250 ml,Italy,295,501,501,yes,PRICE_LOVIEN_CLEAN,21
LOV-0021,Lovien Essential,Lovien Маска Repair therapy mask 500 мл,"Шампуні, кондиціонери, лікування волосся",500 ml,Italy,350,595,595,yes,PRICE_LOVIEN_CLEAN,22
LOV-0022,Lovien Essential,Lovien Сироватка для волосся SERUM THERAPY 100 мл,"Шампуні, кондиціонери, лікування волосся",100 ml,Italy,590,1003,1003,yes,PRICE_LOVIEN_CLEAN,23
LOV-0023,Lovien Essential,Lovien Флюїд SILK CREAM 120 мл,"Шампуні, кондиціонери, лікування волосся",120 ml,Italy,590,1003,1003,yes,PRICE_LOVIEN_CLEAN,24
LOV-0024,Lovien Essential,Lovien Шампунь сріблястий ANTI-YELLOW 250 мл,"Шампуні, кондиціонери, лікування волосся",250 ml,Italy,260,442,442,no,PRICE_LOVIEN_CLEAN,25
LOV-0025,Lovien Essential,Lovien Шампунь проти випадіння VITADEXIL 1000 мл,"Шампуні, кондиціонери, лікування волосся",1000 ml,Italy,605,1029,1029,no,PRICE_LOVIEN_CLEAN,26
LOV-0026,Lovien Essential,Lovien Шампунь проти випадіння VITADEXIL 150 мл,"Шампуні, кондиціонери, лікування волосся",150 ml,Italy,180,300,300,no,PRICE_LOVIEN_CLEAN,27
LOV-0027,Lovien Essential,Lovien Шампунь проти випадіння VITADEXIL 300 мл,"Шампуні, кондиціонери, лікування волосся",300 ml,Italy,345,587,587,no,PRICE_LOVIEN_CLEAN,28
LOV-0028,Lovien Essential,Lovien Шампунь проти лупи ANTIDANDRUFF 150 мл,"Шампуні, кондиціонери, лікування волосся",150 ml,Italy,180,300,300,no,PRICE_LOVIEN_CLEAN,29
LOV-0029,Lovien Essential,Lovien Шампунь проти лупи ANTIDANDRUFF 300 мл,"Шампуні, кондиціонери, лікування волосся",300 ml,Italy,350,595,595,no,PRICE_LOVIEN_CLEAN,30
LOV-0030,Lovien Essential,Lovien Шампунь MINERAL OIL 1000 мл,"Шампуні, кондиціонери, лікування волосся",1000 ml,Italy,600,1020,1020,yes,PRICE_LOVIEN_CLEAN,31
LOV-0031,Lovien Essential,Lovien Шампунь MINERAL OIL 150 мл,"Шампуні, кондиціонери, лікування волосся",150 ml,Italy,180,300,300,no,PRICE_LOVIEN_CLEAN,32
LOV-0032,Lovien Essential,Lovien Шампунь MINERAL OIL 300 мл,"Шампуні, кондиціонери, лікування волосся",300 ml,Italy,345,587,587,yes,PRICE_LOVIEN_CLEAN,33
LOV-0033,Lovien Essential,Lovien Perfect Filler Ботокс для волосся 10 мл (12 шт/уп.),Серія Botox Filler,10 ml,Italy,105,179,179,no,PRICE_LOVIEN_CLEAN,34
LOV-0034,Lovien Essential,Lovien Спрей Botox Filler Спрей з ботоксом 150 мл,Серія Botox Filler,150 ml,Italy,515,875,875,no,PRICE_LOVIEN_CLEAN,35
LOV-0035,Lovien Essential,Lovien Маска Botox Filler Маска з ботоксом 500 мл,Серія Botox Filler,500 ml,Italy,900,1530,1530,yes,PRICE_LOVIEN_CLEAN,36
LOV-0036,Lovien Essential,Lovien Шампунь Botox Filler Шампунь з ботоксом 250 мл,Серія Botox Filler,250 ml,Italy,535,910,910,no,PRICE_LOVIEN_CLEAN,37
ENV-0001,Envie,"Рідина для видалення фарби VIACOLOR SMACCHIATORE, EN396",,250 ml,Italy,426.4,852.8,,no,ENVIE_CLEAN,2
ENV-0002,Envie,"Освітляюча олія, EN341",Hair Oil,500 ml,Italy,941.2,1882.4,,no,ENVIE_CLEAN,3
ENV-0003,Envie,"Кольорові маски NEW, EN721 EN722 EN723 EN724 EN725 EN726",Кольорові маски,"6х150мл, вартість вказана за одну маску",Italy,561.6,1123.2,,no,ENVIE_CLEAN,4
ENV-0004,Envie,"Шампунь Energizing GROW NEW, EN514",Чоловіча серія,250 ml,Italy,353.59999999999997,707.1999999999999,,no,ENVIE_CLEAN,5
ENV-0005,Envie,"PRE-SHAMPOO Шампунь глибокої очистки , EN366",TANNINLISS,500 ml,Italy,639.0799999999999,1278.1599999999999,,no,ENVIE_CLEAN,6
ENV-0006,Envie,"SMOOTHING CREAM Випрямляючий розчин , EN367",TANNINLISS,500 ml,Italy,1460.1599999999999,2920.3199999999997,,no,ENVIE_CLEAN,7
ENV-0007,Envie,"FIXATIVE RE-BONDER Фікс відновлюючий розчин, EN368",TANNINLISS,500 ml,Italy,912.6,1825.2,,no,ENVIE_CLEAN,8
ENV-0008,Envie,"Спрей морська вода NEW, EN717",STAYLING ДЛЯ ВОЛОССЯ,200 мл,Italy,442,884,,no,ENVIE_CLEAN,9
ENV-0009,Envie,"Шампунь Molecular Bond Repair, EN480",NEW! Molecular Bond Repair,250 мл,Italy,419.64,839.28,,no,ENVIE_CLEAN,10
ENV-0010,Envie,"Маска Molecular Bond Repair, EN481",NEW! Molecular Bond Repair,250 мл,Italy,620.36,1240.72,,no,ENVIE_CLEAN,11
ENV-0011,Envie,"Молекулярний термозахисний спрей Molecular Bond Repair, EN482",NEW! Molecular Bond Repair,100 мл,Italy,511.16,1022.32,,no,ENVIE_CLEAN,12
ENV-0012,Envie,"Додаток Nutra-Plex Molecular Bond Repair, EN483",NEW! Molecular Bond Repair,250 мл,Italy,456.55999999999995,913.1199999999999,,no,ENVIE_CLEAN,13
ENV-0013,Envie,"Шампунь проти лупи, EN373",СЕРІЯ FLAKES CONTROL NEW,1000 ml,Italy,598,1196,,no,ENVIE_CLEAN,14
ENV-0014,Envie,"Шампунь проти лупи, EN370",СЕРІЯ FLAKES CONTROL NEW,250 ml,Italy,312,624,,no,ENVIE_CLEAN,15
ENV-0015,Envie,"Щоденний Шампунь DAILY SHINE, EN474",СЕРІЯ DAILY SHINE,1000 ml,Italy,598,1196,,no,ENVIE_CLEAN,16
ENV-0016,Envie,"Щоденна Маска DAILY SHINE, EN477",СЕРІЯ DAILY SHINE,1000 ml,Italy,598,1196,,no,ENVIE_CLEAN,17
ENV-0017,Envie,"Щоденний Кондиціонер DAILY SHINE, EN476",СЕРІЯ DAILY SHINE,500 ml,Italy,468,936,,no,ENVIE_CLEAN,18
ENV-0018,Envie,"Щоденний Шампунь DAILY SHINE, EN475",СЕРІЯ DAILY SHINE,250 ml,Italy,312,624,,no,ENVIE_CLEAN,19
ENV-0019,Envie,"Крем-філлер DAILY SHINE, EN478",СЕРІЯ DAILY SHINE,200 ml,Italy,431.6,863.2,,no,ENVIE_CLEAN,20
ENV-0020,Envie,"Шампунь SOS EXPRESS з амінокислотами, EN461",СЕРІЯ SOS EXPRESS,1000 ml,Italy,806,1612,,no,ENVIE_CLEAN,21
ENV-0021,Envie,"Шампунь SOS EXPRESS з амінокислотами, EN460",СЕРІЯ SOS EXPRESS,250 ml,Italy,348.40000000000003,696.8000000000001,,no,ENVIE_CLEAN,22
ENV-0022,Envie,"Маска SOS EXPRESS з амінокислотами, EN463",СЕРІЯ SOS EXPRESS,1000 ml,Italy,873.6,1747.2,,yes,ENVIE_CLEAN,23
ENV-0023,Envie,"Маска SOS EXPRESS з амінокислотами, EN462",СЕРІЯ SOS EXPRESS,250 ml,Italy,390,780,,yes,ENVIE_CLEAN,24
ENV-0024,Envie,"Оксамитовий незмивний крем SOS EXPRESS, EN464",СЕРІЯ SOS EXPRESS,100 ml,Italy,338,676,,no,ENVIE_CLEAN,25
ENV-0025,Envie,"Ламелярна вода для відновлення волосся SOS EXPRESS NEW, EN468",СЕРІЯ SOS EXPRESS,250 ml,Italy,525.1999999999999,1050.3999999999999,,no,ENVIE_CLEAN,26
ENV-0026,Envie,"NO ORANGE Маска, EN471",СЕРІЯ NO ORANGE,1л,Italy,665.6,1331.2,,no,ENVIE_CLEAN,27
ENV-0027,Envie,"NO ORANGE Маска, EN472",СЕРІЯ NO ORANGE,250 ml,Italy,301.59999999999997,603.1999999999999,,no,ENVIE_CLEAN,28
ENV-0028,Envie,"ENVIE SUBLIME KERATIN Шампунь для пошкодженого волосся з кератином, EN451",СЕРІЯ ДЛЯ ПОШКОДЖЕНОГО ВОЛОССЯ,1000 ml,Italy,624,1248,,yes,ENVIE_CLEAN,29
ENV-0029,Envie,"ENVIE SUBLIME KERATIN Шампунь для пошкодженого волосся з кератином, EN453",СЕРІЯ ДЛЯ ПОШКОДЖЕНОГО ВОЛОССЯ,250 ml,Italy,312,624,,yes,ENVIE_CLEAN,30
ENV-0030,Envie,"ENVIE SUBLIME MASK KERATIN 1000 ML EN450 Капілярна маска для пошкодженого волосся, EN450",СЕРІЯ ДЛЯ ПОШКОДЖЕНОГО ВОЛОССЯ,1000 ml,Italy,624,1248,,yes,ENVIE_CLEAN,31
ENV-0031,Envie,"ENVIE SUBLIME MASK KERATIN 250 ML EN452 Капілярна маска для пошкодженого волосся, EN452",СЕРІЯ ДЛЯ ПОШКОДЖЕНОГО ВОЛОССЯ,250 ml,Italy,312,624,,yes,ENVIE_CLEAN,32
ENV-0032,Envie,"ENVIE SUBLIME Ампули реконструкції KERATIN, EN455",СЕРІЯ ДЛЯ ПОШКОДЖЕНОГО ВОЛОССЯ,10х10ml,Italy,858,1716,,yes,ENVIE_CLEAN,33
ENV-0033,Envie,"ENVIE SUBLIME Термоактивний спрей , EN469",СЕРІЯ ДЛЯ ПОШКОДЖЕНОГО ВОЛОССЯ,200 ml,Italy,431.6,863.2,,yes,ENVIE_CLEAN,34
ENV-0034,Envie,"ENVIE SUBLIME MILK Шампунь з молочними протеінами з кислим PH 1000ml EN426, EN426",СЕРІЯ ENVIE MILK LUXURY ДЛЯ ПОРИСТОГО ТА КУЧЕРЯВОГО ВОЛОССЯ,1000 ml,Italy,603.1999999999999,1206.3999999999999,,no,ENVIE_CLEAN,35
ENV-0035,Envie,"ENVIE SUBLIME SHAMPOO MILK 250 ML EN425 Шампунь з молочними протеінами з кислим PH, EN425",СЕРІЯ ENVIE MILK LUXURY ДЛЯ ПОРИСТОГО ТА КУЧЕРЯВОГО ВОЛОССЯ,250 ml,Italy,312,624,,no,ENVIE_CLEAN,36
ENV-0036,Envie,"ENVIE SUBLIME MILK Маска з молочними протеінами з кислим PH 1000ml EN428, EN428",СЕРІЯ ENVIE MILK LUXURY ДЛЯ ПОРИСТОГО ТА КУЧЕРЯВОГО ВОЛОССЯ,1000 ml,Italy,759.1999999999999,1518.3999999999999,,no,ENVIE_CLEAN,37
ENV-0037,Envie,"ENVIE SUBLIME MILK MASK 250 ML EN427 Маска з молочними протеїнамиз кислим PH , EN427",СЕРІЯ ENVIE MILK LUXURY ДЛЯ ПОРИСТОГО ТА КУЧЕРЯВОГО ВОЛОССЯ,250 ml,Italy,312,624,,no,ENVIE_CLEAN,38
ENV-0038,Envie,"ENVIE SUBLIME MILK ALL IN ONE 10 в 1 250 ML EN434 Крем термозахист 10 в 1, EN434",СЕРІЯ ENVIE MILK LUXURY ДЛЯ ПОРИСТОГО ТА КУЧЕРЯВОГО ВОЛОССЯ,250 ml,Italy,509.6,1019.2,,no,ENVIE_CLEAN,39
ENV-0039,Envie,"ENVIE SUBLIME MILK Двохфазний спрей 250 ML , EN431",СЕРІЯ ENVIE MILK LUXURY ДЛЯ ПОРИСТОГО ТА КУЧЕРЯВОГО ВОЛОССЯ,250 ml,Italy,494,988,,yes,ENVIE_CLEAN,40
ENV-0040,Envie,"ENVIE SUBLIME ANTI FRIZZ MILK 150 ML EN429 Флюїд з рогладжуючим ефектом з молочними протеїнами, EN429",СЕРІЯ ENVIE MILK LUXURY ДЛЯ ПОРИСТОГО ТА КУЧЕРЯВОГО ВОЛОССЯ,150 ml,Italy,468,936,,yes,ENVIE_CLEAN,41
ENV-0041,Envie,"ENVIE SUBLIME MILK Система оліго-мінералізації , EN456",СЕРІЯ ENVIE MILK LUXURY ДЛЯ ПОРИСТОГО ТА КУЧЕРЯВОГО ВОЛОССЯ,10х10ml,Italy,858,1716,,no,ENVIE_CLEAN,42
ENV-0042,Envie,"ENVIE SUBLIME MILK КристалиI ARGAN 100 ML EN433 Кристали з молочними протеїнами та аргановою олією, EN433",СЕРІЯ ENVIE MILK LUXURY ДЛЯ ПОРИСТОГО ТА КУЧЕРЯВОГО ВОЛОССЯ,100 ml,Italy,592.8000000000001,1185.6000000000001,,yes,ENVIE_CLEAN,43
ENV-0043,Envie,"ENVIE MILK SUBLIME Молочний Мус-Крем EN430, EN430",СЕРІЯ ENVIE MILK LUXURY ДЛЯ ПОРИСТОГО ТА КУЧЕРЯВОГО ВОЛОССЯ,300 ml,Italy,520,1040,,no,ENVIE_CLEAN,44
ENV-0044,Envie,"Шампунь для інтенсивного росту волосся, EN369",СЕРІЯ ДЛЯ ІНТЕНСИВНОГО РОСТУ ВОЛОССЯ,250 мл,Italy,353.59999999999997,707.1999999999999,,no,ENVIE_CLEAN,45
ENV-0045,Envie,"Шампунь для росту волосся REVITALIZE, EN372",СЕРІЯ ДЛЯ ІНТЕНСИВНОГО РОСТУ ВОЛОССЯ,1000 мл,Italy,676,1352,,no,ENVIE_CLEAN,46
ENV-0046,Envie,"Ампули для росту волосся REVITALIZE, EN376",СЕРІЯ ДЛЯ ІНТЕНСИВНОГО РОСТУ ВОЛОССЯ,10x10 мл,Italy,910,1820,,no,ENVIE_CLEAN,47
ENV-0047,Envie,"Щоденний лосьйон REVITALIZE, EN376",СЕРІЯ ДЛЯ ІНТЕНСИВНОГО РОСТУ ВОЛОССЯ,100 ml,Italy,790.4,1580.8,,no,ENVIE_CLEAN,48
ENV-0048,Envie,"ENVIE CROMACTIVE COLOR PROTECTOR 250 ML Шампунь для захисту кольору з кислим PH з екстр.граната, EN439",ЕN438,250 ml,Italy,312,624,,yes,ENVIE_CLEAN,49
ENV-0049,Envie,"ENVIE CROMACTIVE MASK COLOR PROTECTOR 1000 ML EN436 Маска для захисту кольору з кислим PH, EN436",ЕN438,1000 ml,Italy,624,1248,,yes,ENVIE_CLEAN,50
ENV-0050,Envie,"ENVIE CROMACTIVE MASK COLOR PROTECTOR 250 ML Маска для захисту кольору з кислим PH, EN437",ЕN438,250 ml,Italy,312,624,,yes,ENVIE_CLEAN,51
ENV-0051,Envie,"ENVIE CROMACTIVE COLOR Fluid 250 ML EN440 Спрей з кислим PH з екстрактом граната, EN440",ЕN438,250 ml,Italy,338,676,,yes,ENVIE_CLEAN,52
ENV-0052,Envie,"ENVIE CROMACTIVE Кристали для захисту кольору, EN457",ЕN438,100 ml,Italy,504.4,1008.8,,yes,ENVIE_CLEAN,53
ENV-0053,Envie,"ENVIE Sebum Control Шампунь СЕБОРЕГУЛЮЮЧИЙ , EN371",Нормалізуюча серія,250 ml,Italy,312,624,,yes,ENVIE_CLEAN,54
ENV-0054,Envie,"ENVIE Sebum Control Шампунь СЕБОРЕГУЛЮЮЧИЙ , EN374",Нормалізуюча серія,1000 ml,Italy,639.6,1279.2,,yes,ENVIE_CLEAN,55
ENV-0055,Envie,"Шампунь для фарбованого волосся з олією муру муру , EN863",СЕРІЯ VEGAN,500 ml,Italy,499.2,998.4,,no,ENVIE_CLEAN,56
ENV-0056,Envie,"Кондиціонер для фарбованого волосся з олією муру муру , EN864",СЕРІЯ VEGAN,500 ml,Italy,442,884,,no,ENVIE_CLEAN,57
ENV-0057,Envie,"Маска для фарбованого волосся з вітаміном А, EN865",СЕРІЯ VEGAN,500 ml,Italy,494,988,,no,ENVIE_CLEAN,58
ENV-0058,Envie,"Шампунь зволожуючий для сухого і кучерявого волосся, EN854",СЕРІЯ VEGAN,500 ml,Italy,499.2,998.4,,no,ENVIE_CLEAN,59
ENV-0059,Envie,"Кондиціонер зволожуючий з екстрактом льону, EN860",СЕРІЯ VEGAN,500 ml,Italy,468,936,,no,ENVIE_CLEAN,60
ENV-0060,Envie,"Маска зволожуюча для сухого і кучерявого волосся, EN861",СЕРІЯ VEGAN,500 ml,Italy,520,1040,,no,ENVIE_CLEAN,61
ENV-0061,Envie,"Шампунь для об'єму тонкого і ламкого волосся, EN855",СЕРІЯ VEGAN,500 ml,Italy,499.2,998.4,,no,ENVIE_CLEAN,62
ENV-0062,Envie,"Лосьйон-спрей для об'єму та реконструкції, EN857",СЕРІЯ VEGAN,200 ml,Italy,442,884,,no,ENVIE_CLEAN,63
ENV-0063,Envie,"Шампунь розгладжуючий, EN856",СЕРІЯ VEGAN,500 ml,Italy,499.2,998.4,,no,ENVIE_CLEAN,64
ENV-0064,Envie,"Кондиціонер розгладжуючий, EN862",СЕРІЯ VEGAN,500 ml,Italy,520,1040,,no,ENVIE_CLEAN,65
ENV-0065,Envie,"Шампунь+гель 2в1 для щоденного використання, EN866",СЕРІЯ VEGAN,500 ml,Italy,468,936,,no,ENVIE_CLEAN,66
ENV-0066,Envie,"Шампунь лікувальний проти лупи, EN852",СЕРІЯ VEGAN,500 ml,Italy,509.6,1019.2,,no,ENVIE_CLEAN,67
ENV-0067,Envie,"Шампунь нормалізуючий для жирної шкіри, EN853",СЕРІЯ VEGAN,500 ml,Italy,499.2,998.4,,no,ENVIE_CLEAN,68
ENV-0068,Envie,"Шампунь лікувальний проти випадіння волосся у жінок, EN850",СЕРІЯ VEGAN,500 ml,Italy,520,1040,,no,ENVIE_CLEAN,69
ENV-0069,Envie,"Лосьйон активуючий для кореня волосся жіночий, EN858",СЕРІЯ VEGAN,8x10ml,Italy,754,1508,,no,ENVIE_CLEAN,70
ENV-0070,Envie,"Шампунь лікувальний проти випадіння волосся у чоловіків, EN851",СЕРІЯ VEGAN,500 ml,Italy,520,1040,,no,ENVIE_CLEAN,71
ENV-0071,Envie,"Лосьйон активуючий для кореня волосся чоловічий, EN859",СЕРІЯ VEGAN,8x10ml,Italy,780,1560,,no,ENVIE_CLEAN,72
ENV-0072,Envie,"Спрей-термозахист Envie Vegan, EN870",СЕРІЯ VEGAN,200 ml,Italy,421.2,842.4,,no,ENVIE_CLEAN,73
EXT-0001,Extremo,"Освітлююча пудра синя Extremo, EX113",Lightening Powder,500 g,Italy,1092,1747.1999999999998,,no,EXTREMO_CLEAN,2
EXT-0002,Extremo,"Освітлююча пудра біла Extremo, EX114",Lightening Powder,500 g,Italy,832,1331.2,,no,EXTREMO_CLEAN,3
EXT-0003,Extremo,"Освітлююча пудра фіолетова Extremo, EX115",Lightening Powder,500 g,Italy,1092,1747.1999999999998,,no,EXTREMO_CLEAN,4
EXT-0004,Extremo,"Завивка 0-1-2, EX110 - EX111 - EX112",,500мл (ціна вказана за 1 шт),Italy,728,1164.8,,no,EXTREMO_CLEAN,5
EXT-0005,Extremo,"Закріплювач для завивки, EX121",,500 ml,Italy,249.6,399.36,,no,EXTREMO_CLEAN,6
EXT-0006,Extremo,"Технічний шампунь, EX233",Shampoo,10л,Italy,2860,4576,,no,EXTREMO_CLEAN,7
EXT-0007,Extremo,"Технічний кондиціонер, EX232",Conditioner,5л,Italy,1820,2912,,no,EXTREMO_CLEAN,8
EXT-0008,Extremo,"Шампунь Ботокс гіалуронова кислота арган, EX429",FILLER EFFECT,500 мл,Italy,416,665.6,,no,EXTREMO_CLEAN,9
